variant_name,prompt_variant,model_variant,model_variant_type,checkpoint_name,prompt,use_en_prompt,sample_folder,sample_id,sample_id_str,split,sample_dir,layer_index,layer_name,pred_layer_path,target_layer_path,iou,dice,precision,recall,soft_iou,alpha_mae,pred_alpha_mean,target_alpha_mean,pred_coverage,target_coverage,coverage_ratio,pred_pixel_count,target_pixel_count,intersection_pixel_count,union_pixel_count,empty_layer,full_layer,multi_layer_overlap_fraction,mean_pairwise_overlap_fraction,composite_rgb_mae,composite_rgb_psnr
base_model,default,base_model,base,,,,02406,2406,02406,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02406,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02406/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/02406/01_hair.png,0.0,0.0,0.0,0.0,0.0026876104147225657,0.17414523661136627,0.0025824145413935184,0.17250141501426697,0.0,0.17265625,0.0,0,70720,0,70720,True,False,1.0,0.3333333333333333,0.015326706692576408,34.6207334350236
base_model,default,base_model,base,,,,02406,2406,02406,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02406,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02406/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/02406/02_face.png,0.46108642578125,0.6311555807312423,0.46108642578125,1.0,0.46149757078770637,0.5384233593940735,0.999845564365387,0.4614376127719879,1.0,0.46108642578125,2.1687908038186814,409600,188861,188861,409600,False,True,1.0,0.3333333333333333,0.015326706692576408,34.6207334350236
base_model,default,base_model,base,,,,02565,2565,02565,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02565,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02565/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/02565/00_bg.png,0.5194287109375,0.6837158034443198,0.5194287109375,1.0,0.5190128326416016,0.48098719120025635,1.0,0.5190129280090332,1.0,0.5194287109375,1.9251920021808817,409600,212758,212758,409600,False,True,1.0,0.48706542968749994,0.023557236418128014,29.284909499187542
base_model,default,base_model,base,,,,02565,2565,02565,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02565,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02565/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/02565/01_hair.png,0.194033203125,0.32500470274558557,0.194033203125,1.0,0.19416223581487765,0.8049556612968445,0.9988956451416016,0.1939595341682434,1.0,0.194033203125,5.1537571090643715,409600,79476,79476,409600,False,True,1.0,0.48706542968749994,0.023557236418128014,29.284909499187542
base_model,default,base_model,base,,,,02565,2565,02565,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02565,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02565/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/02565/02_face.png,0.0,0.0,0.0,0.0,0.0013477560799476178,0.505737841129303,0.21520057320594788,0.29190218448638916,0.23059814453125,0.29142822265625,0.7912690899647311,94453,119369,0,213822,False,False,1.0,0.48706542968749994,0.023557236418128014,29.284909499187542
base_model,default,base_model,base,,,,02739,2739,02739,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02739,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02739/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/02739/00_bg.png,0.37518310546875,0.5456482180107407,0.37518310546875,1.0,0.3749795913696289,0.6250205039978027,1.0,0.37497958540916443,1.0,0.37518310546875,2.665365218805922,409600,153675,153675,409600,False,True,1.0,0.3333333333333333,0.011398464441299438,36.54708366252828
base_model,default,base_model,base,,,,02739,2739,02739,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02739,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02739/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/02739/01_hair.png,0.13687744140625,0.2407954216013658,0.13687744140625,1.0,0.136874536797448,0.8628534078598022,0.9996844530105591,0.13683174550533295,1.0,0.13687744140625,7.30580576117007,409600,56065,56065,409600,False,True,1.0,0.3333333333333333,0.011398464441299438,36.54708366252828
base_model,default,base_model,base,,,,02739,2739,02739,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02739,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02739/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/02739/02_face.png,0.0,0.0,0.0,0.0,0.0010912143938783508,0.48993152379989624,0.0011266372166574001,0.4898752272129059,0.0,0.489619140625,0.0,0,200548,0,200548,True,False,1.0,0.3333333333333333,0.011398464441299438,36.54708366252828
base_model,default,base_model,base,,,,02912,2912,02912,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02912,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02912/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/02912/00_bg.png,0.38417724609375,0.5550983404443708,0.38417724609375,1.0,0.38433155059814456,0.6156684756278992,1.0,0.3843315839767456,1.0,0.38417724609375,2.602965194237381,409600,157359,157359,409600,False,True,1.0,0.45087890625,0.011043799109756947,36.77336141626086
base_model,default,base_model,base,,,,02912,2912,02912,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02912,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02912/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/02912/01_hair.png,0.0,0.0,0.0,0.0,0.0019754748882353512,0.41072776913642883,0.1791815608739853,0.23317214846611023,0.176318359375,0.2332568359375,0.7558979297063072,72220,95542,0,167762,False,False,1.0,0.45087890625,0.011043799109756947,36.77336141626086
base_model,default,base_model,base,,,,02912,2912,02912,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02912,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/02912/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/02912/02_face.png,0.38757568359375,0.5586371801932256,0.38757568359375,1.0,0.3874811823930907,0.6124975085258484,0.9999080896377563,0.38752469420433044,1.0,0.38757568359375,2.580141227456835,409600,158751,158751,409600,False,True,1.0,0.45087890625,0.011043799109756947,36.77336141626086
base_model,default,base_model,base,,,,03102,3102,03102,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03102,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03102/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03102/00_bg.png,0.42468994140625,0.5961857791837245,0.42468994140625,1.0,0.42438362232710863,0.5755836367607117,0.9999430179595947,0.42435944080352783,1.0,0.42468994140625,2.3546590170908233,409600,173953,173953,409600,False,True,0.997333984375,0.36091796875,0.012707275338470936,33.985140485944996
base_model,default,base_model,base,,,,03102,3102,03102,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03102,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03102/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03102/01_hair.png,0.06056824409537204,0.11421847567581028,0.08753489037860535,0.164303817874063,0.0611583426876149,0.6948302388191223,0.512708306312561,0.27264776825904846,0.51168212890625,0.27260498046875,1.8770094663215684,209585,111659,18346,302898,False,False,0.997333984375,0.36091796875,0.012707275338470936,33.985140485944996
base_model,default,base_model,base,,,,03102,3102,03102,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03102,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03102/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03102/02_face.png,0.517605403496226,0.6821343707709238,0.5484966522962614,0.9018690168667376,0.5163108420379241,0.2711790204048157,0.528693675994873,0.3214220702648163,0.52836181640625,0.321337890625,1.6442561920680747,216417,131620,118704,229333,False,False,0.997333984375,0.36091796875,0.012707275338470936,33.985140485944996
base_model,default,base_model,base,,,,03278,3278,03278,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03278,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03278/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03278/00_bg.png,0.27537353515625,0.4318319732461959,0.27537353515625,1.0,0.275168715294201,0.7241805195808411,0.9988498091697693,0.2751741111278534,1.0,0.27537353515625,3.6314310285212734,409600,112793,112793,409600,False,True,0.996005859375,0.5132861328125,0.01255490817129612,33.34370142061534
base_model,default,base_model,base,,,,03278,3278,03278,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03278,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03278/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03278/01_hair.png,0.34900633971684786,0.5174272787926307,0.49003989576366946,0.5480571331300971,0.35028123753952484,0.4833449423313141,0.5310680866241455,0.4734461307525635,0.52933349609375,0.47329833984375,1.1183928856976317,216815,193863,106248,304430,False,False,0.996005859375,0.5132861328125,0.01255490817129612,33.34370142061534
base_model,default,base_model,base,,,,03278,3278,03278,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03278,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03278/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03278/02_face.png,0.3622648993488249,0.5318567622523209,0.3622648993488249,1.0,0.362555996266795,0.4706980586051941,0.7383845448493958,0.26774662733078003,0.7385986328125,0.267568359375,2.760410963903792,302530,109596,109596,302530,False,False,0.996005859375,0.5132861328125,0.01255490817129612,33.34370142061534
base_model,default,base_model,base,,,,03437,3437,03437,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03437,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03437/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03437/00_bg.png,0.3859912109375,0.5569894064139285,0.3859912109375,1.0,0.38604393005371096,0.6139560341835022,1.0,0.3860439658164978,1.0,0.3859912109375,2.5907325650529405,409600,158102,158102,409600,False,True,1.0,0.34767903645833337,0.009499533101916313,38.18476240322029
base_model,default,base_model,base,,,,03437,3437,03437,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03437,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03437/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03437/01_hair.png,0.0,0.0,0.0,0.0,0.0018177634105226866,0.209182009100914,0.0289895199239254,0.1809544414281845,0.0215185546875,0.18108642578125,0.11883030213150338,8814,74173,0,82987,False,False,1.0,0.34767903645833337,0.009499533101916313,38.18476240322029
base_model,default,base_model,base,,,,03437,3437,03437,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03437,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03437/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03437/02_face.png,0.4394140625,0.6105457407256641,0.4394140625,1.0,0.4399126112426057,0.5595191717147827,0.9989141225814819,0.43953782320022583,1.0,0.4394140625,2.2757578451417904,409600,179984,179984,409600,False,True,1.0,0.34767903645833337,0.009499533101916313,38.18476240322029
base_model,default,base_model,base,,,,03581,3581,03581,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03581,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03581/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03581/00_bg.png,0.17839599609375,0.3027776684325348,0.17839599609375,1.0,0.17809249127807195,0.8193365335464478,0.9961684346199036,0.1782393604516983,1.0,0.17839599609375,5.605506972670416,409600,73071,73071,409600,False,True,1.0,0.3333333333333333,0.009062659926712513,38.545115826525375
base_model,default,base_model,base,,,,03581,3581,03581,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03581,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03581/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03581/01_hair.png,0.47841064453125,0.6471958874226539,0.47841064453125,1.0,0.47874254370290414,0.520897626876831,0.9992954134941101,0.47842681407928467,1.0,0.47841064453125,2.0902544946085113,409600,195957,195957,409600,False,True,1.0,0.3333333333333333,0.009062659926712513,38.545115826525375
base_model,default,base_model,base,,,,03581,3581,03581,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03581,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03581/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03581/02_face.png,0.0,0.0,0.0,0.0,0.002055517216768634,0.3547042906284332,0.0022517333272844553,0.353913813829422,0.0,0.3536767578125,0.0,0,144866,0,144866,True,False,1.0,0.3333333333333333,0.009062659926712513,38.545115826525375
base_model,default,base_model,base,,,,03725,3725,03725,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03725,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03725/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03725/00_bg.png,0.4624755859375,0.632455803549071,0.4624755859375,1.0,0.46248464741586004,0.5375034809112549,0.9999760985374451,0.46247658133506775,1.0,0.4624755859375,2.1622763025919864,409600,189430,189430,409600,False,True,0.0,0.0,0.015772458165884018,34.385032094363176
base_model,default,base_model,base,,,,03725,3725,03725,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03725,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03725/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03725/01_hair.png,0.0,0.0,0.0,0.0,2.3788936516847434e-07,0.12073858082294464,3.397863474674523e-05,0.12070469558238983,0.0,0.1207421875,0.0,0,49456,0,49456,True,False,0.0,0.0,0.015772458165884018,34.385032094363176
base_model,default,base_model,base,,,,03725,3725,03725,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03725,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03725/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03725/02_face.png,0.0,0.0,0.0,0.0,0.0001347338402231649,0.419124573469162,0.00010567939170869067,0.4191318452358246,0.0,0.419140625,0.0,0,171680,0,171680,True,False,0.0,0.0,0.015772458165884018,34.385032094363176
base_model,default,base_model,base,,,,03849,3849,03849,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03849,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03849/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03849/00_bg.png,0.1357470703125,0.2390445440905241,0.1357470703125,1.0,0.13560707092285157,0.8643929958343506,1.0,0.13560709357261658,1.0,0.1357470703125,7.36664148771627,409600,55602,55602,409600,False,True,1.0,0.33576822916666665,0.014356356114149094,34.42796239542076
base_model,default,base_model,base,,,,03849,3849,03849,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03849,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03849/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03849/01_hair.png,0.0,0.0,0.0,0.0,0.003152366105738319,0.5281417965888977,0.006584597285836935,0.5248975157737732,0.00365234375,0.52496337890625,0.006957330542960122,1496,215025,0,216521,False,False,1.0,0.33576822916666665,0.014356356114149094,34.42796239542076
base_model,default,base_model,base,,,,03849,3849,03849,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03849,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/03849/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/03849/02_face.png,0.34957763671875,0.5180548746623925,0.34957763671875,1.0,0.34989946923786147,0.650062620639801,0.9999207258224487,0.3499002158641815,1.0,0.34957763671875,2.8605948864072857,409600,143187,143187,409600,False,True,1.0,0.33576822916666665,0.014356356114149094,34.42796239542076
base_model,default,base_model,base,,,,04066,4066,04066,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04066,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04066/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04066/00_bg.png,0.442724609375,0.613734050834264,0.442724609375,1.0,0.4425997499546942,0.5566189289093018,0.9980809688568115,0.44249653816223145,1.0,0.442724609375,2.258740487482078,409600,181340,181340,409600,False,True,0.569296875,0.21530110677083333,0.012936461716890335,35.14826013790922
base_model,default,base_model,base,,,,04066,4066,04066,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04066,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04066/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04066/01_hair.png,0.010383386581469648,0.020553359683794466,0.04474472560392632,0.013340681476976873,0.013429646433843256,0.16555704176425934,0.04143882915377617,0.12862548232078552,0.03830322265625,0.12846923828125,0.2981509283365956,15689,52621,702,67608,False,False,0.569296875,0.21530110677083333,0.012936461716890335,35.14826013790922
base_model,default,base_model,base,,,,04066,4066,04066,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04066,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04066/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04066/02_face.png,0.7550570267295396,0.8604358892389387,0.7560381501303691,0.9982842484951784,0.7480070363480031,0.1448017805814743,0.5730398297309875,0.4314117729663849,0.569296875,0.43114990234375,1.3204151778888895,233184,176599,176296,233487,False,False,0.569296875,0.21530110677083333,0.012936461716890335,35.14826013790922
base_model,default,base_model,base,,,,04225,4225,04225,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04225,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04225/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04225/00_bg.png,0.37344482421875,0.5438075380001884,0.37344482421875,1.0,0.3729624346346284,0.626995861530304,0.9998733401298523,0.3729979395866394,1.0,0.37344482421875,2.6777717487235475,409600,152963,152963,409600,False,True,0.77218505859375,0.25739501953125,0.011951718479394913,35.28669071849166
base_model,default,base_model,base,,,,04225,4225,04225,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04225,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04225/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04225/01_hair.png,0.3393091110663173,0.5066927541412298,0.34061469488154744,0.98882963588468,0.340209947017461,0.5058829188346863,0.7614601254463196,0.2661232352256775,0.77218505859375,0.26598876953125,2.9030739153181764,316287,108949,107732,317504,False,False,0.77218505859375,0.25739501953125,0.011951718479394913,35.28669071849166
base_model,default,base_model,base,,,,04225,4225,04225,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04225,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04225/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04225/02_face.png,0.0,0.0,0.0,0.0,0.0002202673278468542,0.3648601770401001,0.00033388868905603886,0.36468708515167236,0.0,0.3644580078125,0.0,0,149282,0,149282,True,False,0.77218505859375,0.25739501953125,0.011951718479394913,35.28669071849166
base_model,default,base_model,base,,,,04337,4337,04337,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04337,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04337/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04337/00_bg.png,0.17403076171875,0.296467124019772,0.17403076171875,1.0,0.17418096390579768,0.8257598876953125,0.9999280571937561,0.17416870594024658,1.0,0.17403076171875,5.746110573348484,409600,71283,71283,409600,False,True,0.0,0.0,0.014783375896513462,34.967090298791334
base_model,default,base_model,base,,,,04337,4337,04337,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04337,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04337/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04337/01_hair.png,0.0,0.0,0.0,0.0,6.220878814444597e-05,0.506464421749115,3.8440190110122785e-05,0.5064891576766968,0.0,0.50673828125,0.0,0,207560,0,207560,True,False,0.0,0.0,0.014783375896513462,34.967090298791334
base_model,default,base_model,base,,,,04337,4337,04337,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04337,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04337/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04337/02_face.png,0.0,0.0,0.0,0.0,3.336109136084682e-05,0.32313472032546997,6.678922363789752e-05,0.32308945059776306,0.0,0.322939453125,0.0,0,132276,0,132276,True,False,0.0,0.0,0.014783375896513462,34.967090298791334
base_model,default,base_model,base,,,,04544,4544,04544,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04544,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04544/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04544/00_bg.png,0.15456298828125,0.2677428427033531,0.15456298828125,1.0,0.15483933946682368,0.8445064425468445,0.9989120364189148,0.15503334999084473,1.0,0.15456298828125,6.469854207142744,409600,63309,63309,409600,False,True,0.0307568359375,0.010252278645833333,0.017668290063738823,32.2435323308754
base_model,default,base_model,base,,,,04544,4544,04544,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04544,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04544/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04544/01_hair.png,0.052093713973073844,0.09902865739279015,0.8464835688204477,0.05259056881059702,0.07114070365736426,0.4662345051765442,0.04316510260105133,0.49448657035827637,0.0307568359375,0.4950537109375,0.062128280746052256,12598,202774,10664,204708,False,False,0.0307568359375,0.010252278645833333,0.017668290063738823,32.2435323308754
base_model,default,base_model,base,,,,04544,4544,04544,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04544,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04544/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04544/02_face.png,0.0,0.0,0.0,0.0,0.0019266882936482205,0.37872374057769775,0.018949519842863083,0.36123648285865784,0.0,0.36105224609375,0.0,0,147887,0,147887,True,False,0.0307568359375,0.010252278645833333,0.017668290063738823,32.2435323308754
base_model,default,base_model,base,,,,04695,4695,04695,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04695,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04695/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04695/00_bg.png,0.16280517578125,0.2800214157489738,0.16280517578125,1.0,0.16267348219275538,0.8345726728439331,0.9960897564888,0.16275985538959503,1.0,0.16280517578125,6.142310864512259,409600,66685,66685,409600,False,True,1.0,0.3333333333333333,0.012949780561029911,34.91587272127169
base_model,default,base_model,base,,,,04695,4695,04695,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04695,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04695/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04695/01_hair.png,0.504970703125,0.6710704760915975,0.504970703125,1.0,0.503815847149426,0.49615365266799927,0.9990379810333252,0.5046852827072144,1.0,0.504970703125,1.9803129049101702,409600,206836,206836,409600,False,True,1.0,0.3333333333333333,0.012949780561029911,34.91587272127169
base_model,default,base_model,base,,,,04695,4695,04695,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04695,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04695/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04695/02_face.png,0.0,0.0,0.0,0.0,0.00010241890939755877,0.33939194679260254,0.0001409409596817568,0.33932048082351685,0.0,0.339140625,0.0,0,138912,0,138912,True,False,1.0,0.3333333333333333,0.012949780561029911,34.91587272127169
base_model,default,base_model,base,,,,04854,4854,04854,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04854,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04854/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04854/00_bg.png,0.40122802734375,0.5726805623554952,0.40122802734375,1.0,0.4011906433105469,0.5988093018531799,1.0,0.4011906385421753,1.0,0.40122802734375,2.4923483202813626,409600,164343,164343,409600,False,True,1.0,0.36744954427083326,0.017529815435409546,30.96414895901244
base_model,default,base_model,base,,,,04854,4854,04854,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04854,1,HAIR,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04854/layer_01.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04854/01_hair.png,0.1940478515625,0.3250252513893376,0.1940478515625,1.0,0.19423195135118082,0.8047649264335632,0.998615026473999,0.19413024187088013,1.0,0.1940478515625,5.153368058176694,409600,79482,79482,409600,False,True,1.0,0.36744954427083326,0.017529815435409546,30.96414895901244
base_model,default,base_model,base,,,,04854,4854,04854,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04854,2,FACE,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04854/layer_02.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04854/02_face.png,0.0,0.0,0.0,0.0,0.0026300943675101867,0.4838716983795166,0.07756015658378601,0.4088636040687561,0.05117431640625,0.40885986328125,0.12516346308869106,20961,167469,0,188430,False,False,1.0,0.36744954427083326,0.017529815435409546,30.96414895901244
base_model,default,base_model,base,,,,04999,4999,04999,test,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04999,0,BG,/content/qwen_layered_lora_bghairface_5k_default_call_32_compare/base_model/04999/layer_00.png,/content/processed_celebmaskhq_bghairface_5k_test_eval_32/layered_layers/04999/00_bg.png,0.16430908203125,0.28224306512253067,0.16430908203125,1.0,0.16409378051757811,0.8359062671661377,1.0,0.16409382224082947,1.0,0.16430908203125,6.086090845604077,409600,67301,67301,409600,False,True,0.99936767578125,0.8056778971354167,0.012221435084939003,33.15808117480297
